Year,Start-Day,Start-Month,End-Day,End-Month,Parish Name,Total Parish Burials,Parish Plague Burials
1665,11,July,18,July,St Maudlin Oldfishstreet,1,0
1665,18,July,25,July,St Maudlin Oldfishstreet,1,1
1665,25,July,1,August,St Maudlin Oldfishstreet,0,0
1665,1,August,8,August,St Maudlin Oldfishstreet,2,2
1665,8,August,15,August,St Maudlin Oldfishstreet,3,1
1665,15,August,22,August,St Maudlin Oldfishstreet,8,4
1665,22,August,29,August,St Maudlin Oldfishstreet,6,5
1665,29,August,5,September,St Maudlin Oldfishstreet,24,21
1665,5,September,12,September,St Maudlin Oldfishstreet,16,13
1665,12,September,19,September,St Maudlin Oldfishstreet,16,11
1665,19,September,26,September,St Maudlin Oldfishstreet,10,8
1665,26,September,3,October,St Maudlin Oldfishstreet,8,6
1665,3,October,10,October,St Maudlin Oldfishstreet,12,8
1665,10,October,17,October,St Maudlin Oldfishstreet,14,12
1665,17,October,24,October,St Maudlin Oldfishstreet,2,1
1665,24,October,31,October,St Maudlin Oldfishstreet,9,7
1665,31,October,7,November,St Maudlin Oldfishstreet,6,5
1665,7,November,14,November,St Maudlin Oldfishstreet,8,7
1665,14,November,21,November,St Maudlin Oldfishstreet,4,4
1665,21,November,28,November,St Maudlin Oldfishstreet,1,1
1665,28,November,5,December,St Maudlin Oldfishstreet,0,0
1665,5,December,12,December,St Maudlin Oldfishstreet,1,1
1665,12,December,19,December,St Maudlin Oldfishstreet,3,3
1665,20,December,27,December,St Maudlin Oldfishstreet,1,0
1665,27,December,3,January,St Maudlin Oldfishstreet,0,0
1666,2,January,9,January,St Maudlin Oldfishstreet,2,0
1666,9,January,16,January,St Maudlin Oldfishstreet,0,0
1666,16,January,23,January,St Maudlin Oldfishstreet,0,0
1666,23,January,30,January,St Maudlin Oldfishstreet,0,0
1666,30,January,6,February,St Maudlin Oldfishstreet,0,0
1666,6,February,13,February,St Maudlin Oldfishstreet,0,0
1666,13,February,20,February,St Maudlin Oldfishstreet,1,1
1666,20,February,27,February,St Maudlin Oldfishstreet,1,0
1666,27,February,16,March,St Maudlin Oldfishstreet,1,0
1666,6,March,13,March,St Maudlin Oldfishstreet,0,0
1666,13,March,20,March,St Maudlin Oldfishstreet,0,0
1666,20,March,27,March,St Maudlin Oldfishstreet,1,0
1666,27,March,3,April,St Maudlin Oldfishstreet,1,0
1666,3,April,10,April,St Maudlin Oldfishstreet,0,0
1666,10,April,17,April,St Maudlin Oldfishstreet,0,0
1666,17,April,24,April,St Maudlin Oldfishstreet,1,0
1666,24,April,1,May,St Maudlin Oldfishstreet,1,0
1666,1,May,8,May,St Maudlin Oldfishstreet,1,0
1666,8,May,15,May,St Maudlin Oldfishstreet,0,0
1666,15,May,22,May,St Maudlin Oldfishstreet,1,0
1666,22,May,29,May,St Maudlin Oldfishstreet,1,0
1666,29,May,5,June,St Maudlin Oldfishstreet,1,0
1666,5,June,12,June,St Maudlin Oldfishstreet,0,0
1666,12,June,19,June,St Maudlin Oldfishstreet,1,0
1666,19,June,26,June,St Maudlin Oldfishstreet,1,0
1666,26,June,3,July,St Maudlin Oldfishstreet,0,0
1666,3,July,10,July,St Maudlin Oldfishstreet,1,0
1666,10,July,17,July,St Maudlin Oldfishstreet,0,0
1666,17,July,24,July,St Maudlin Oldfishstreet,1,0
1666,24,July,31,July,St Maudlin Oldfishstreet,0,0
1666,31,July,7,August,St Maudlin Oldfishstreet,0,0
1666,7,August,14,August,St Maudlin Oldfishstreet,0,0
1666,14,August,21,August,St Maudlin Oldfishstreet,0,0
1666,21,August,28,August,St Maudlin Oldfishstreet,0,0
1666,28,August,18,September,St Maudlin Oldfishstreet,0,0
1666,19,December,26,December,St Maudlin Oldfishstreet,0,0
1666,26,December,2,January,St Maudlin Oldfishstreet,2,0
1665,3,January,10,January,St Michael Bassishaw,2,0
1665,10,January,17,January,St Michael Bassishaw,1,0
1665,17,January,24,January,St Michael Bassishaw,2,0
1665,24,January,31,January,St Michael Bassishaw,0,0
1665,31,January,7,February,St Michael Bassishaw,1,0
1665,7,February,14,February,St Michael Bassishaw,2,0
1665,14,February,21,February,St Michael Bassishaw,1,0
1665,21,February,28,February,St Michael Bassishaw,0,0
1665,28,February,7,March,St Michael Bassishaw,2,0
1665,7,March,14,March,St Michael Bassishaw,1,0
1665,14,March,21,March,St Michael Bassishaw,2,0
1665,21,March,28,March,St Michael Bassishaw,0,0
1665,28,March,4,April,St Michael Bassishaw,4,0
1665,4,April,11,April,St Michael Bassishaw,1,0
1665,11,April,18,April,St Michael Bassishaw,3,0
1665,18,April,25,April,St Michael Bassishaw,1,0
1665,25,April,2,May,St Michael Bassishaw,1,0
1665,2,May,9,May,St Michael Bassishaw,2,0
1665,9,May,16,May,St Michael Bassishaw,0,0
1665,16,May,23,May,St Michael Bassishaw,0,0
1665,23,May,30,May,St Michael Bassishaw,3,0
1665,30,May,6,June,St Michael Bassishaw,0,0
1665,6,June,13,June,St Michael Bassishaw,2,0
1665,13,June,20,June,St Michael Bassishaw,3,0
1665,20,June,27,June,St Michael Bassishaw,2,1
1665,27,June,4,July,St Michael Bassishaw,8,8
1665,4,July,11,July,St Michael Bassishaw,5,4
1665,11,July,18,July,St Michael Bassishaw,13,10
1665,18,July,25,July,St Michael Bassishaw,24,22
1665,25,July,1,August,St Michael Bassishaw,8,6
1665,1,August,8,August,St Michael Bassishaw,11,7
1665,8,August,15,August,St Michael Bassishaw,11,7
1665,15,August,22,August,St Michael Bassishaw,12,11
1665,22,August,29,August,St Michael Bassishaw,19,18
1665,29,August,5,September,St Michael Bassishaw,19,11
1665,5,September,12,September,St Michael Bassishaw,13,9
1665,12,September,19,September,St Michael Bassishaw,17,12
1665,19,September,26,September,St Michael Bassishaw,18,16
1665,26,September,3,October,St Michael Bassishaw,10,7
1665,3,October,10,October,St Michael Bassishaw,11,7
1665,10,October,17,October,St Michael Bassishaw,6,5
1665,17,October,24,October,St Michael Bassishaw,2,1
1665,24,October,31,October,St Michael Bassishaw,1,0
1665,31,October,7,November,St Michael Bassishaw,2,1
1665,7,November,14,November,St Michael Bassishaw,1,0
1665,14,November,21,November,St Michael Bassishaw,2,1
1665,21,November,28,November,St Michael Bassishaw,1,0
1665,28,November,5,December,St Michael Bassishaw,1,0
1665,5,December,12,December,St Michael Bassishaw,0,0
1665,12,December,19,December,St Michael Bassishaw,1,0
1665,20,December,27,December,St Michael Bassishaw,1,0
1665,27,December,3,January,St Michael Bassishaw,0,0
1666,2,January,9,January,St Michael Bassishaw,2,1
1666,9,January,16,January,St Michael Bassishaw,1,0
1666,16,January,23,January,St Michael Bassishaw,0,0
1666,23,January,30,January,St Michael Bassishaw,2,0
1666,30,January,6,February,St Michael Bassishaw,1,0
1666,6,February,13,February,St Michael Bassishaw,0,0
1666,13,February,20,February,St Michael Bassishaw,1,0
1666,20,February,27,February,St Michael Bassishaw,1,0
1666,27,February,16,March,St Michael Bassishaw,1,0
1666,6,March,13,March,St Michael Bassishaw,0,0
1666,13,March,20,March,St Michael Bassishaw,3,0
1666,20,March,27,March,St Michael Bassishaw,0,0
1666,27,March,3,April,St Michael Bassishaw,2,0
1666,3,April,10,April,St Michael Bassishaw,2,0
1666,10,April,17,April,St Michael Bassishaw,1,0
1666,17,April,24,April,St Michael Bassishaw,0,0
1666,24,April,1,May,St Michael Bassishaw,1,0
1666,1,May,8,May,St Michael Bassishaw,1,0
1666,8,May,15,May,St Michael Bassishaw,0,0
1666,15,May,22,May,St Michael Bassishaw,0,0
1666,22,May,29,May,St Michael Bassishaw,0,0
1666,29,May,5,June,St Michael Bassishaw,0,0
1666,5,June,12,June,St Michael Bassishaw,1,0
1666,12,June,19,June,St Michael Bassishaw,1,0
1666,19,June,26,June,St Michael Bassishaw,0,0
1666,26,June,3,July,St Michael Bassishaw,0,0
1666,3,July,10,July,St Michael Bassishaw,0,0
1666,10,July,17,July,St Michael Bassishaw,0,0
1666,17,July,24,July,St Michael Bassishaw,0,0
1666,24,July,31,July,St Michael Bassishaw,1,0
1666,31,July,7,August,St Michael Bassishaw,0,0
1666,7,August,14,August,St Michael Bassishaw,3,0
1666,14,August,21,August,St Michael Bassishaw,0,0
1666,21,August,28,August,St Michael Bassishaw,1,0
1666,28,August,18,September,St Michael Bassishaw,0,0
1666,19,December,26,December,St Michael Bassishaw,0,0
1666,26,December,2,January,St Michael Bassishaw,0,0
1665,3,January,10,January,St Michael Cornhil,1,0
1665,10,January,17,January,St Michael Cornhil,2,0
1665,17,January,24,January,St Michael Cornhil,0,0
1665,24,January,31,January,St Michael Cornhil,1,0
1665,31,January,7,February,St Michael Cornhil,0,0
1665,7,February,14,February,St Michael Cornhil,3,0
1665,14,February,21,February,St Michael Cornhil,1,0
1665,21,February,28,February,St Michael Cornhil,0,0
1665,28,February,7,March,St Michael Cornhil,6,0
1665,7,March,14,March,St Michael Cornhil,0,0
1665,14,March,21,March,St Michael Cornhil,0,0
1665,21,March,28,March,St Michael Cornhil,0,0
1665,28,March,4,April,St Michael Cornhil,0,0
1665,4,April,11,April,St Michael Cornhil,3,0
1665,11,April,18,April,St Michael Cornhil,0,0
1665,18,April,25,April,St Michael Cornhil,0,0
1665,25,April,2,May,St Michael Cornhil,0,0
1665,2,May,9,May,St Michael Cornhil,0,0
1665,9,May,16,May,St Michael Cornhil,0,0
1665,16,May,23,May,St Michael Cornhil,0,0
1665,23,May,30,May,St Michael Cornhil,0,0
1665,30,May,6,June,St Michael Cornhil,0,0
1665,6,June,13,June,St Michael Cornhil,0,0
1665,13,June,20,June,St Michael Cornhil,0,0
1665,20,June,27,June,St Michael Cornhil,0,0
1665,27,June,4,July,St Michael Cornhil,0,0
1665,4,July,11,July,St Michael Cornhil,0,0
1665,11,July,18,July,St Michael Cornhil,1,0
1665,18,July,25,July,St Michael Cornhil,1,0
1665,25,July,1,August,St Michael Cornhil,0,0
1665,1,August,8,August,St Michael Cornhil,2,0
1665,8,August,15,August,St Michael Cornhil,0,0
1665,15,August,22,August,St Michael Cornhil,3,1
1665,22,August,29,August,St Michael Cornhil,3,1
1665,29,August,5,September,St Michael Cornhil,11,7
1665,5,September,12,September,St Michael Cornhil,12,8
1665,12,September,19,September,St Michael Cornhil,14,11
1665,19,September,26,September,St Michael Cornhil,7,5
1665,26,September,3,October,St Michael Cornhil,4,3
1665,3,October,10,October,St Michael Cornhil,8,4
1665,10,October,17,October,St Michael Cornhil,4,4
1665,17,October,24,October,St Michael Cornhil,4,4
1665,24,October,31,October,St Michael Cornhil,1,0
1665,31,October,7,November,St Michael Cornhil,3,1
1665,7,November,14,November,St Michael Cornhil,2,2
1665,14,November,21,November,St Michael Cornhil,0,0
1665,21,November,28,November,St Michael Cornhil,1,0
1665,28,November,5,December,St Michael Cornhil,2,1
1665,5,December,12,December,St Michael Cornhil,0,0
1665,12,December,19,December,St Michael Cornhil,2,0
1665,20,December,27,December,St Michael Cornhil,2,0
1665,27,December,3,January,St Michael Cornhil,0,0
1666,2,January,9,January,St Michael Cornhil,1,0
1666,9,January,16,January,St Michael Cornhil,1,1
1666,16,January,23,January,St Michael Cornhil,0,0
1666,23,January,30,January,St Michael Cornhil,0,0
1666,30,January,6,February,St Michael Cornhil,1,0
1666,6,February,13,February,St Michael Cornhil,1,0
1666,13,February,20,February,St Michael Cornhil,0,0
1666,20,February,27,February,St Michael Cornhil,1,0
1666,27,February,16,March,St Michael Cornhil,0,0
1666,6,March,13,March,St Michael Cornhil,1,0
1666,13,March,20,March,St Michael Cornhil,2,0
1666,20,March,27,March,St Michael Cornhil,0,0
1666,27,March,3,April,St Michael Cornhil,0,0
1666,3,April,10,April,St Michael Cornhil,0,0
1666,10,April,17,April,St Michael Cornhil,2,2
1666,17,April,24,April,St Michael Cornhil,0,0
1666,24,April,1,May,St Michael Cornhil,1,0
1666,1,May,8,May,St Michael Cornhil,1,0
1666,8,May,15,May,St Michael Cornhil,0,0
1666,15,May,22,May,St Michael Cornhil,0,0
1666,22,May,29,May,St Michael Cornhil,0,0
1666,29,May,5,June,St Michael Cornhil,0,0
1666,5,June,12,June,St Michael Cornhil,1,0
1666,12,June,19,June,St Michael Cornhil,0,0
1666,19,June,26,June,St Michael Cornhil,0,0
1666,26,June,3,July,St Michael Cornhil,0,0
1666,3,July,10,July,St Michael Cornhil,1,0
1666,10,July,17,July,St Michael Cornhil,1,0
1666,17,July,24,July,St Michael Cornhil,0,0
1666,24,July,31,July,St Michael Cornhil,1,0
1666,31,July,7,August,St Michael Cornhil,2,0
1666,7,August,14,August,St Michael Cornhil,1,0
1666,14,August,21,August,St Michael Cornhil,1,0
1666,21,August,28,August,St Michael Cornhil,1,0
1666,28,August,18,September,St Michael Cornhil,0,0
1666,19,December,26,December,St Michael Cornhil,1,0
1666,26,December,2,January,St Michael Cornhil,1,0
1665,3,January,10,January,St Michael Crookedlane,0,0
1665,10,January,17,January,St Michael Crookedlane,1,0
1665,17,January,24,January,St Michael Crookedlane,1,0
1665,24,January,31,January,St Michael Crookedlane,1,0
1665,31,January,7,February,St Michael Crookedlane,2,0
1665,7,February,14,February,St Michael Crookedlane,1,0
1665,14,February,21,February,St Michael Crookedlane,2,0
1665,21,February,28,February,St Michael Crookedlane,2,0
1665,28,February,7,March,St Michael Crookedlane,1,0
1665,7,March,14,March,St Michael Crookedlane,1,0
1665,14,March,21,March,St Michael Crookedlane,0,0
1665,21,March,28,March,St Michael Crookedlane,0,0
1665,28,March,4,April,St Michael Crookedlane,0,0
1665,4,April,11,April,St Michael Crookedlane,1,0
1665,11,April,18,April,St Michael Crookedlane,1,0
1665,18,April,25,April,St Michael Crookedlane,0,0
1665,25,April,2,May,St Michael Crookedlane,0,0
1665,2,May,9,May,St Michael Crookedlane,1,0
1665,9,May,16,May,St Michael Crookedlane,1,0
1665,16,May,23,May,St Michael Crookedlane,0,0
1665,23,May,30,May,St Michael Crookedlane,0,0
1665,30,May,6,June,St Michael Crookedlane,2,0
1665,6,June,13,June,St Michael Crookedlane,2,2
1665,13,June,20,June,St Michael Crookedlane,2,2
1665,20,June,27,June,St Michael Crookedlane,2,1
1665,27,June,4,July,St Michael Crookedlane,4,2
1665,4,July,11,July,St Michael Crookedlane,4,3
1665,11,July,18,July,St Michael Crookedlane,3,3
1665,18,July,25,July,St Michael Crookedlane,0,0
1665,25,July,1,August,St Michael Crookedlane,2,2
1665,1,August,8,August,St Michael Crookedlane,1,0
1665,8,August,15,August,St Michael Crookedlane,2,0
1665,15,August,22,August,St Michael Crookedlane,7,4
1665,22,August,29,August,St Michael Crookedlane,6,3
1665,29,August,5,September,St Michael Crookedlane,5,5
1665,5,September,12,September,St Michael Crookedlane,13,11
1665,12,September,19,September,St Michael Crookedlane,10,10
1665,19,September,26,September,St Michael Crookedlane,15,13
1665,26,September,3,October,St Michael Crookedlane,15,12
1665,3,October,10,October,St Michael Crookedlane,17,17
1665,10,October,17,October,St Michael Crookedlane,11,10
1665,17,October,24,October,St Michael Crookedlane,8,8
1665,24,October,31,October,St Michael Crookedlane,7,6
1665,31,October,7,November,St Michael Crookedlane,5,5
1665,7,November,14,November,St Michael Crookedlane,8,6
1665,14,November,21,November,St Michael Crookedlane,1,1
1665,21,November,28,November,St Michael Crookedlane,4,2
1665,28,November,5,December,St Michael Crookedlane,1,1
1665,5,December,12,December,St Michael Crookedlane,3,2
1665,12,December,19,December,St Michael Crookedlane,2,2
1665,20,December,27,December,St Michael Crookedlane,1,0
1665,27,December,3,January,St Michael Crookedlane,0,0
1666,2,January,9,January,St Michael Crookedlane,0,0
1666,9,January,16,January,St Michael Crookedlane,1,1
1666,16,January,23,January,St Michael Crookedlane,1,0
1666,23,January,30,January,St Michael Crookedlane,0,0
1666,30,January,6,February,St Michael Crookedlane,2,1
1666,6,February,13,February,St Michael Crookedlane,1,0
1666,13,February,20,February,St Michael Crookedlane,1,0
1666,20,February,27,February,St Michael Crookedlane,0,0
1666,27,February,16,March,St Michael Crookedlane,3,1
1666,6,March,13,March,St Michael Crookedlane,0,0
1666,13,March,20,March,St Michael Crookedlane,0,0
1666,20,March,27,March,St Michael Crookedlane,0,0
1666,27,March,3,April,St Michael Crookedlane,0,0
1666,3,April,10,April,St Michael Crookedlane,0,0
1666,10,April,17,April,St Michael Crookedlane,1,0
1666,17,April,24,April,St Michael Crookedlane,1,0
1666,24,April,1,May,St Michael Crookedlane,1,0
1666,1,May,8,May,St Michael Crookedlane,0,0
1666,8,May,15,May,St Michael Crookedlane,2,1
1666,15,May,22,May,St Michael Crookedlane,0,0
1666,22,May,29,May,St Michael Crookedlane,0,0
1666,29,May,5,June,St Michael Crookedlane,0,0
1666,5,June,12,June,St Michael Crookedlane,1,0
1666,12,June,19,June,St Michael Crookedlane,0,0
1666,19,June,26,June,St Michael Crookedlane,0,0
1666,26,June,3,July,St Michael Crookedlane,0,0
1666,3,July,10,July,St Michael Crookedlane,1,0
1666,10,July,17,July,St Michael Crookedlane,0,0
1666,17,July,24,July,St Michael Crookedlane,1,0
1666,24,July,31,July,St Michael Crookedlane,1,0
1666,31,July,7,August,St Michael Crookedlane,0,0
1666,7,August,14,August,St Michael Crookedlane,1,0
1666,14,August,21,August,St Michael Crookedlane,1,0
1666,21,August,28,August,St Michael Crookedlane,0,0
1666,28,August,18,September,St Michael Crookedlane,0,0
1666,19,December,26,December,St Michael Crookedlane,2,2
1666,26,December,2,January,St Michael Crookedlane,1,1
1665,3,January,10,January,St Michael Queenhithe,3,0
1665,10,January,17,January,St Michael Queenhithe,0,0
1665,17,January,24,January,St Michael Queenhithe,0,0
1665,24,January,31,January,St Michael Queenhithe,0,0
1665,31,January,7,February,St Michael Queenhithe,1,0
1665,7,February,14,February,St Michael Queenhithe,2,0
1665,14,February,21,February,St Michael Queenhithe,2,0
1665,21,February,28,February,St Michael Queenhithe,2,0
1665,28,February,7,March,St Michael Queenhithe,0,0
1665,7,March,14,March,St Michael Queenhithe,1,0
1665,14,March,21,March,St Michael Queenhithe,1,0
1665,21,March,28,March,St Michael Queenhithe,1,0
1665,28,March,4,April,St Michael Queenhithe,1,0
1665,4,April,11,April,St Michael Queenhithe,4,0
1665,11,April,18,April,St Michael Queenhithe,2,0
1665,18,April,25,April,St Michael Queenhithe,1,0
1665,25,April,2,May,St Michael Queenhithe,0,0
1665,2,May,9,May,St Michael Queenhithe,2,0
1665,9,May,16,May,St Michael Queenhithe,0,0
1665,16,May,23,May,St Michael Queenhithe,2,0
1665,23,May,30,May,St Michael Queenhithe,0,0
1665,30,May,6,June,St Michael Queenhithe,0,0
1665,6,June,13,June,St Michael Queenhithe,0,0
1665,13,June,20,June,St Michael Queenhithe,0,0
1665,20,June,27,June,St Michael Queenhithe,0,0
1665,27,June,4,July,St Michael Queenhithe,2,0
1665,4,July,11,July,St Michael Queenhithe,3,0
1665,11,July,18,July,St Michael Queenhithe,2,0
1665,18,July,25,July,St Michael Queenhithe,2,2
1665,25,July,1,August,St Michael Queenhithe,3,0
1665,1,August,8,August,St Michael Queenhithe,2,1
1665,8,August,15,August,St Michael Queenhithe,8,0
1665,15,August,22,August,St Michael Queenhithe,7,6
1665,22,August,29,August,St Michael Queenhithe,18,11
1665,29,August,5,September,St Michael Queenhithe,17,12
1665,5,September,12,September,St Michael Queenhithe,11,9
1665,12,September,19,September,St Michael Queenhithe,11,6
1665,19,September,26,September,St Michael Queenhithe,12,10
1665,26,September,3,October,St Michael Queenhithe,25,23
1665,3,October,10,October,St Michael Queenhithe,4,3
1665,10,October,17,October,St Michael Queenhithe,19,16
1665,17,October,24,October,St Michael Queenhithe,9,7
